企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
重庆三峡水利电力（集团）股份有限公司,重庆胜戈广告策划有限公司,-,-,2022-05-27,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆陆洋工程设计有限公司,-,-,2022-05-26,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,中机中联工程有限公司,-,27.00万元,2022-05-25,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆市洁美洁环境工程有限公司,-,5.80万元,2022-05-23,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,贵州金鸿环保科技有限责任公司,-,59.80万元,2022-05-20,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,北京江河润泽工程管理咨询有限公司,-,-,2022-05-20,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆信航建设工程有限公司,-,-,2022-05-09,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,中国水利水电第五工程局有限公司,-,178.00万元,2022-04-29,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆市招标代理机构,-,-,2022-04-24,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,天健会计师事务所（特殊普通合伙）深圳分所,-,14.00万元,2022-04-21,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆神舟电缆集团股份有限公司,-,-,2022-04-20,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆江源工程勘察设计有限公司,-,63.40万元,2022-04-18,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,北京德恒（重庆）律师事务所,-,4.80万元,2022-04-07,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆点至展览展示有限公司,-,-,2022-04-01,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆市万州区规划设计研究院,-,-,2022-03-31,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆西征建设工程咨询有限公司,-,3.60万元,2022-03-23,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,重庆美高科技有限公司,-,2.00万元,2022-03-09,招投标公告,-
重庆三峡水利电力（集团）股份有限公司,长江水利水电开发集团（湖北）有限公司,-,-,2022-02-23,招投标公告,-
淮河能源（集团）股份有限公司,淮南市东冶新型建材有限公司,-,-,2025-07-03,招投标公告,-
淮河能源（集团）股份有限公司,内蒙古圣泰建设工程有限责任公司,-,-,2025-06-30,招投标公告,-
淮河能源（集团）股份有限公司,林耘建设有限公司,-,-,2025-06-30,招投标公告,-
淮河能源（集团）股份有限公司,安徽昊辉建筑工程有限公司,-,-,2025-06-09,招投标公告,-
淮河能源（集团）股份有限公司,内蒙古天石基础工程有限责任公司,-,-,2025-05-26,招投标公告,-
淮河能源（集团）股份有限公司,安徽远上建筑工程有限公司,-,-,2025-05-15,招投标公告,-
淮河能源（集团）股份有限公司,安徽宇舟建设工程有限公司,-,-,2025-04-29,招投标公告,-
淮河能源（集团）股份有限公司,淮南市盛宜商贸有限公司,-,-,2025-02-28,招投标公告,-
淮河能源（集团）股份有限公司,安徽中寅科技集团有限公司,-,-,2025-02-19,招投标公告,-
淮河能源（集团）股份有限公司,安徽楚悦建设工程有限公司,-,-,2025-01-21,招投标公告,-
淮河能源（集团）股份有限公司,淮南市八公山建筑安装公司,-,-,2025-01-09,招投标公告,-
淮河能源（集团）股份有限公司,安徽省麦华商贸有限公司,-,-,2025-01-03,招投标公告,-
淮河能源（集团）股份有限公司,安徽环旗光储科技有限公司,-,-,2024-12-26,招投标公告,-
淮河能源（集团）股份有限公司,安徽中津建设集团有限公司,-,-,2024-12-19,招投标公告,-
淮河能源（集团）股份有限公司,淮南市智友环保科技有限公司,-,-,2024-11-14,招投标公告,-
淮河能源（集团）股份有限公司,山东四方安装工程有限公司,-,-,2024-10-11,招投标公告,-
淮河能源（集团）股份有限公司,安徽贤卓建筑工程有限公司,-,-,2024-09-18,招投标公告,-
淮河能源（集团）股份有限公司,安徽烨伟建设有限公司,-,-,2024-08-29,招投标公告,-
淮河能源（集团）股份有限公司,鲁焱工程技术咨询有限公司,-,-,2024-08-07,招投标公告,-
淮河能源（集团）股份有限公司,芜湖科扬建设工程有限公司,-,-,2024-05-30,招投标公告,-
淮河能源（集团）股份有限公司,徽辰智电科技股份有限公司,-,-,2024-05-28,招投标公告,-
淮河能源（集团）股份有限公司,安徽凡威建筑工程有限公司,-,-,2024-04-18,招投标公告,-
淮河能源（集团）股份有限公司,浙江浙能富兴燃料有限公司,-,94919.94万元,2024-03-27,年报,-
淮河能源（集团）股份有限公司,陕煤运销集团榆林销售有限公司,-,121402.57万元,2024-03-27,年报,-
淮河能源（集团）股份有限公司,淮南矿业（集团）有限责任公司,-,403386.80万元,2024-03-27,年报,-
淮河能源（集团）股份有限公司,淮河能源西部煤电集团有限责任公司,-,101541.19万元,2024-03-27,年报,-
淮河能源（集团）股份有限公司,浙江物产环保能源股份有限公司,-,204020.70万元,2024-03-27,年报,-
淮河能源（集团）股份有限公司,淮南锦辰机械设备维修有限公司,-,-,2024-02-17,招投标公告,-
淮河能源（集团）股份有限公司,安徽泉峻建筑工程有限公司,-,-,2024-01-03,招投标公告,-
淮河能源（集团）股份有限公司,中都国脉（北京）资产评估有限公司,-,-,2023-12-26,招投标公告,-
淮河能源（集团）股份有限公司,安徽运新建筑工程有限公司,-,-,2023-10-31,招投标公告,-
淮河能源（集团）股份有限公司,上海万弈电力科技有限公司,-,-,2023-10-12,招投标公告,-
淮河能源（集团）股份有限公司,安徽锦程电力工程有限公司,-,-,2023-10-10,招投标公告,-
淮河能源（集团）股份有限公司,淮南华瑞电力工程有限责任公司,-,-,2023-10-08,招投标公告,-
淮河能源（集团）股份有限公司,蚌埠永金新型建材有限公司,-,-,2023-10-01,招投标公告,-
淮河能源（集团）股份有限公司,郑州恒达智控科技股份有限公司,-,8924.25万元,2023-09-25,供应商公告,-
淮河能源（集团）股份有限公司,安徽富恒建筑工程有限公司,-,-,2023-09-21,招投标公告,-
淮河能源（集团）股份有限公司,安徽祥开建筑工程有限公司,-,-,2023-09-21,招投标公告,-
淮河能源（集团）股份有限公司,安徽省能多洁环境卫生服务有限责任公司,-,-,2023-09-15,招投标公告,-
淮河能源（集团）股份有限公司,淮南公建建设工程有限公司,-,-,2023-09-11,招投标公告,-
淮河能源（集团）股份有限公司,天津津朋工程科技有限公司,-,-,2023-09-05,招投标公告,-
淮河能源（集团）股份有限公司,江苏交航建设工程有限公司,-,-,2023-09-05,招投标公告,-
淮河能源（集团）股份有限公司,凤台鼎辉建设工程有限公司,-,-,2023-09-05,招投标公告,-
淮河能源（集团）股份有限公司,贵州朗洲安全科技有限公司,-,-,2023-08-22,招投标公告,-
淮河能源（集团）股份有限公司,中国能源建设集团安徽电力建设第二工程有限公司,-,-,2023-08-17,招投标公告,-
淮河能源（集团）股份有限公司,安徽义隆信息科技有限公司,-,-,2023-07-11,招投标公告,-
淮河能源（集团）股份有限公司,淮南闻青环保设备销售有限公司,-,-,2023-07-10,招投标公告,-
淮河能源（集团）股份有限公司,安徽端祥消防工程有限公司,-,-,2023-07-07,招投标公告,-
淮河能源（集团）股份有限公司,淮南盛和实业有限责任公司,-,-,2023-06-29,招投标公告,-
淮河能源（集团）股份有限公司,胜利油田惠通石油工程有限公司,-,-,2023-06-25,招投标公告,-
淮河能源（集团）股份有限公司,南京国泰消防集团六安瑞龙消防工程有限公司,-,-,2023-06-20,招投标公告,-
淮河能源（集团）股份有限公司,淮南市博通汽车维修有限公司,-,-,2023-05-30,招投标公告,-
淮河能源（集团）股份有限公司,淮南龙升实业有限公司,-,-,2023-05-24,招投标公告,-
淮河能源（集团）股份有限公司,安徽安天建筑工程有限公司,-,-,2023-04-26,招投标公告,-
淮河能源（集团）股份有限公司,盐城君之泰贸易有限公司,-,93478.37万元,2023-03-28,年报,-
淮河能源（集团）股份有限公司,安徽信义鼎机电工程有限公司,-,-,2023-03-21,招投标公告,-
淮河能源（集团）股份有限公司,安徽强华电力发展有限公司,-,-,2023-03-09,招投标公告,-
淮河能源（集团）股份有限公司,安徽省成安电力工程有限公司,-,-,2022-08-19,招投标公告,-
淮河能源（集团）股份有限公司,山东神力起重机械有限公司,-,-,2022-07-12,招投标公告,-
淮河能源（集团）股份有限公司,安徽禄森商贸有限公司,-,62118.02万元,2022-03-25,年报,-
淮河能源（集团）股份有限公司,宁波淮能物资有限公司,-,62361.04万元,2022-03-25,年报,-
淮河能源（集团）股份有限公司,淮南市大鼎建筑装饰工程有限公司,-,-,2022-02-24,招投标公告,-
淮河能源（集团）股份有限公司,河南能动电力技术有限公司,-,-,2022-01-27,招投标公告,-
淮河能源（集团）股份有限公司,安徽懿水濂能源科技有限公司,-,-,2022-01-19,招投标公告,-
淮河能源（集团）股份有限公司,安徽中普电力科技有限公司,-,-,2021-11-26,招投标公告,-
淮河能源（集团）股份有限公司,安徽世博装饰工程有限公司,-,-,2021-11-26,招投标公告,-
淮河能源（集团）股份有限公司,杭州智远电力科技有限公司,-,-,2021-11-12,招投标公告,-
淮河能源（集团）股份有限公司,淮南市深蓝环保科技有限公司,-,-,2021-08-09,招投标公告,-
淮河能源（集团）股份有限公司,淮南广兴建筑安装工程有限公司,-,-,2021-07-15,招投标公告,-
淮河能源（集团）股份有限公司,淄博火炬能源有限责任公司,-,-,2021-07-01,招投标公告,-
淮河能源（集团）股份有限公司,沈阳天安科技股份有限公司,-,5198.30万元,2021-06-30,供应商公告,-
淮河能源（集团）股份有限公司,淮南煤矿电器维修公司,-,-,2021-06-23,招投标公告,-
淮河能源（集团）股份有限公司,安徽荣旭信息科技有限公司,-,-,2021-05-20,招投标公告,-
淮河能源（集团）股份有限公司,山东泰开成套电器有限公司,-,-,2021-05-19,招投标公告,-
淮河能源（集团）股份有限公司,安徽鑫顺建筑工程有限责任公司,-,159.68万元,2021-05-17,招投标公告,-
淮河能源（集团）股份有限公司,安徽金龙潭建筑工程有限公司,-,62.93万元,2021-04-30,招投标公告,-
淮河能源（集团）股份有限公司,安徽勇创能源科技有限公司,-,-,2021-04-21,招投标公告,-
淮河能源（集团）股份有限公司,淮南市东方建设实业有限责任公司,-,289.55万元,2021-04-16,招投标公告,-
淮河能源（集团）股份有限公司,淮南市锦利矿山机电设备厂,-,-,2021-04-16,招投标公告,-
淮河能源（集团）股份有限公司,上海松源艾普工业电子有限公司,-,-,2021-04-14,招投标公告,-
淮河能源（集团）股份有限公司,旭阳营销有限公司,-,49060.94万元,2021-03-31,年报,-
淮河能源（集团）股份有限公司,安徽慈慧商贸有限公司,-,16289.29万元,2021-03-31,年报,-
淮河能源（集团）股份有限公司,淮南市超越电气安装有限责任公司,-,-,2021-02-24,招投标公告,-
淮河能源（集团）股份有限公司,安徽碧澄机电设备工程有限公司,-,-,2021-02-24,招投标公告,-
淮河能源（集团）股份有限公司,天威保变（合肥）变压器有限公司,-,-,2021-01-15,招投标公告,-
淮河能源（集团）股份有限公司,安徽丰积电力科技有限公司,-,-,2021-01-13,招投标公告,-
淮河能源（集团）股份有限公司,中碳能投科技（北京）有限公司,-,-,2020-12-11,招投标公告,-
淮河能源（集团）股份有限公司,山东大陆世纪电子有限公司,-,-,2020-11-19,招投标公告,-
淮河能源（集团）股份有限公司,山东兴源机械有限公司,-,-,2020-11-13,招投标公告,-
淮河能源（集团）股份有限公司,安徽省佳诺电子科技股份有限公司,-,-,2020-10-15,招投标公告,-
淮河能源（集团）股份有限公司,宜兴市金刚耐火工程有限公司,-,-,2020-10-14,招投标公告,-
淮河能源（集团）股份有限公司,科大国创软件股份有限公司,-,-,2020-10-14,招投标公告,-
淮河能源（集团）股份有限公司,安徽晟江建筑工程有限公司,-,18.76万元,2020-09-11,招投标公告,-
淮河能源（集团）股份有限公司,南京宏唐控制工程有限公司,-,-,2020-08-12,招投标公告,-
淮河能源（集团）股份有限公司,南京科远智慧科技集团股份有限公司,-,-,2020-05-28,招投标公告,-
淮河能源（集团）股份有限公司,广东昂立电气自动化有限公司,-,-,2020-05-20,招投标公告,-
淮河能源（集团）股份有限公司,湖北同方高科泵业有限公司,-,-,2020-05-08,招投标公告,-
淮河能源（集团）股份有限公司,北京合康新能变频技术有限公司,-,-,2020-04-29,招投标公告,-
淮河能源（集团）股份有限公司,淮南市睿泽建筑工程有限公司,-,-,2020-04-24,招投标公告,-
淮河能源（集团）股份有限公司,安徽协和建设工程有限公司,-,-,2020-04-22,招投标公告,-
恒烁半导体（合肥）股份有限公司,无锡华润安盛科技有限公司,2.94%,1308.80万元,2022-04-01,年报,-
恒烁半导体（合肥）股份有限公司,东莞矽德半导体有限公司,3.04%,1357.55万元,2022-04-01,年报,-
恒烁半导体（合肥）股份有限公司,盛合晶微半导体（江阴）有限公司,3.33%,1484.49万元,2022-04-01,年报,-
恒烁半导体（合肥）股份有限公司,武汉新芯集成电路股份有限公司,65.68%,29288.69万元,2022-04-01,年报,-
恒烁半导体（合肥）股份有限公司,中芯国际集成电路制造（北京）有限公司,19.56%,8722.78万元,2022-04-01,年报,-
峰岹科技（深圳）股份有限公司,中茂电子（深圳）有限公司,-,-,2024-04-03,招投标公告,-
峰岹科技（深圳）股份有限公司,深圳米飞泰克科技股份有限公司,8.50%,648.12万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,无锡华润安盛科技有限公司,5.00%,381.43万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,华天科技（西安）有限公司,7.35%,560.59万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,深圳安博电子有限公司,-,0.10万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,天水华天科技股份有限公司,1.31%,100.21万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,无锡华润华晶微电子有限公司,3.75%,285.77万元,2021-11-10,年报,-
峰岹科技（深圳）股份有限公司,华润赛美科微电子（深圳）有限公司,0.23%,17.53万元,2021-11-10,年报,-
福建国航远洋运输（集团）股份有限公司,舟山市鑫亚船舶修造有限公司,3.29%,2890.71万元,2023-04-25,年报,无关联关系
福建国航远洋运输（集团）股份有限公司,香港嘉遠航運有限公司,3.09%,2712.99万元,2023-04-25,年报,无关联关系
福建国航远洋运输（集团）股份有限公司,民生金融租赁股份有限公司,19.24%,16890.74万元,2023-04-25,年报,无关联关系
福建国航远洋运输（集团）股份有限公司,天津国能海运有限公司,3.35%,2938.44万元,2023-04-25,年报,关联关系
福建国航远洋运输（集团）股份有限公司,沧州市南大港管理区振达石油产品有限公司,5.01%,6436.98万元,2022-04-26,年报,无关联关系
福建国航远洋运输（集团）股份有限公司,武昌船舶重工集团有限公司,25.99%,33411.13万元,2022-04-26,年报,无关联关系
福建国航远洋运输（集团）股份有限公司,PACIFIC GULF SHIPPING CO LTD,5.61%,5131.71万元,2019-04-23,年报,非关联方
福建国航远洋运输（集团）股份有限公司,天津华海盛船舶燃料有限公司,11.36%,10395.71万元,2019-04-23,年报,非关联方
福建国航远洋运输（集团）股份有限公司,河南省人力资源开发中心有限公司,5.28%,4828.68万元,2019-04-23,年报,非关联方
福建国航远洋运输（集团）股份有限公司,秦皇岛兴博丰船舶燃料有限公司,8.68%,7941.79万元,2019-04-23,年报,非关联方
福建国航远洋运输（集团）股份有限公司,RIO TINTO SHIPPING（ASIA） PTE. LTD,0.97%,685.81万元,2018-04-09,年报,非关联方
福建国航远洋运输（集团）股份有限公司,THE SANKO STEAMSHIP CO LTD,3.36%,2384.63万元,2018-04-09,年报,非关联方
福建国航远洋运输（集团）股份有限公司,秦皇岛市汇洲船舶燃料有限公司,11.20%,3965.99万元,2017-04-11,年报,非关联方
福建国航远洋运输（集团）股份有限公司,上海国远劳务服务有限公司,6.43%,2277.22万元,2017-04-11,年报,非关联方
福建国航远洋运输（集团）股份有限公司,上海国远劳务服务有限公司,11.34%,6692.93万元,2016-04-07,年报,关联方
福建国航远洋运输（集团）股份有限公司,THORESEN SHIPPING SINGAPORE PTE LTD,1.24%,734.21万元,2016-04-07,年报,非关联方
福建国航远洋运输（集团）股份有限公司,NEWOCEAN LTD PETROLEUM COMPANY,5.16%,5339.28万元,2015-07-27,年报,-
福建国航远洋运输（集团）股份有限公司,天津特运商贸有限公司,3.16%,3273.13万元,2015-07-27,年报,-
福建国航远洋运输（集团）股份有限公司,領泉有限公司,5.76%,6445.05万元,2015-07-27,年报,-
福建国航远洋运输（集团）股份有限公司,上海港祺石油化工有限公司,3.56%,3984.16万元,2015-07-27,年报,-
福建国航远洋运输（集团）股份有限公司,天津大源船舶燃料有限公司,3.18%,3560.68万元,2015-07-27,年报,-
龙迅半导体（合肥）股份有限公司,聯華電子股份有限公司,17.26%,3206.78万元,2023-04-11,年报,无关联关系
龙迅半导体（合肥）股份有限公司,合肥芯测半导体有限公司,2.47%,459.66万元,2023-04-11,年报,无关联关系
龙迅半导体（合肥）股份有限公司,SILTERRA MALAYSIA SDN BHD,47.36%,8802.35万元,2023-04-11,年报,无关联关系
龙迅半导体（合肥）股份有限公司,江苏长电科技股份有限公司,4.71%,875.19万元,2023-04-11,年报,无关联关系
龙迅半导体（合肥）股份有限公司,上海燦芯半導體（香港）有限公司,1.74%,106.13万元,2022-04-29,年报,-
龙迅半导体（合肥）股份有限公司,合肥市华达半导体有限公司,1.80%,109.57万元,2022-04-29,年报,-
龙迅半导体（合肥）股份有限公司,上海贝岭股份有限公司,1.11%,0.00万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,虹晶科技股份有限公司,7.25%,0.03万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,珠海博雅科技股份有限公司,1.25%,0.01万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,灿芯半导体（上海）股份有限公司,1.12%,0.00万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,文晔领科（上海）投资有限公司,3.39%,0.01万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,文曄科技股份有限公司,5.05%,0.02万元,2020-10-26,年报,-
龙迅半导体（合肥）股份有限公司,Taiwan IC Packaging Corporation,0.64%,0.00万元,2020-10-26,年报,-
北方联合出版传媒（集团）股份有限公司,同道精英（天津）信息技术有限公司,-,-,2024-12-24,招投标公告,-
北方联合出版传媒（集团）股份有限公司,智联网聘信息技术有限公司,-,-,2024-03-18,招投标公告,-
北方联合出版传媒（集团）股份有限公司,辽宁世纪华育文化发展有限公司,6.97%,8569.20万元,2016-04-23,年报,-
北方联合出版传媒（集团）股份有限公司,山东和润浆纸有限公司,5.34%,6570.52万元,2016-04-23,年报,-
北方联合出版传媒（集团）股份有限公司,山东晨鸣纸业销售有限公司,3.87%,4764.60万元,2016-04-23,年报,-
北方联合出版传媒（集团）股份有限公司,外语教学与研究出版社有限责任公司,3.66%,4501.46万元,2016-04-23,年报,-
北方联合出版传媒（集团）股份有限公司,北京师范大学出版社（集团）有限公司,3.14%,3866.19万元,2016-04-23,年报,-
北方联合出版传媒（集团）股份有限公司,山东泉林集团有限公司,4.07%,3990.53万元,2013-04-27,年报,-
北方联合出版传媒（集团）股份有限公司,辽宁师范大学出版社有限责任公司,3.11%,3057.01万元,2013-04-27,年报,-
北方联合出版传媒（集团）股份有限公司,本溪市枫叶矿产有限公司,2.50%,2451.54万元,2013-04-27,年报,-
安乃达驱动技术（上海）股份有限公司,飞达科技有限公司,3.31%,3503.19万元,2024-06-14,年报,-
安乃达驱动技术（上海）股份有限公司,江苏开驰新能源有限公司,5.90%,6242.83万元,2024-06-14,年报,-
安乃达驱动技术（上海）股份有限公司,信质集团股份有限公司,18.07%,19136.69万元,2024-06-14,年报,-
安乃达驱动技术（上海）股份有限公司,江苏鼎鑫智造科技股份有限公司,8.77%,9288.97万元,2024-06-14,年报,-
安乃达驱动技术（上海）股份有限公司,中磁科技股份有限公司,11.15%,11802.22万元,2024-06-14,年报,-
安乃达驱动技术（上海）股份有限公司,天津金米特科技股份有限公司,-,815.05万元,2024-04-23,供应商公告,否
安乃达驱动技术（上海）股份有限公司,宁波亿胜磁材有限公司,3.61%,1903.68万元,2023-11-24,年报,-
安乃达驱动技术（上海）股份有限公司,宁波铄腾新材料有限公司,5.65%,5766.02万元,2023-08-28,年报,-
安乃达驱动技术（上海）股份有限公司,宁波合力磁材技术有限公司,14.10%,14393.07万元,2023-08-28,年报,-
安乃达驱动技术（上海）股份有限公司,浙江九洲新能源科技有限公司,3.15%,3012.67万元,2023-02-27,年报,-
安乃达驱动技术（上海）股份有限公司,江苏亿林利达科技有限公司,6.27%,2874.97万元,2023-02-27,年报,-
安乃达驱动技术（上海）股份有限公司,温岭市冠明机电有限公司,16.84%,2827.08万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,宁波中泰磁材有限公司,7.91%,1328.69万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,顺达电子科技（苏州）有限公司,7.40%,1243.17万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,河南高远铝业发展有限公司,7.33%,1231.61万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,西安后羿半导体科技有限公司,3.98%,667.99万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,宁波中杭磁材有限公司,5.23%,178.34万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,常州亿林利达铝轮有限公司,4.12%,140.53万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,连云港市金牛电力设备制造有限公司,3.21%,109.46万元,2016-10-28,年报,-
安乃达驱动技术（上海）股份有限公司,天津市弘亚电气机械制造有限公司,4.10%,45.05万元,2016-10-28,年报,非关联关系
钜泉光电科技（上海）股份有限公司,和舰芯片制造（苏州）股份有限公司,61.28%,22737.67万元,2024-03-23,年报,-
钜泉光电科技（上海）股份有限公司,汉源华天科技电脑经营部,4.20%,1059.36万元,2022-04-19,年报,-
钜泉光电科技（上海）股份有限公司,天水华天科技股份有限公司,15.29%,1508.52万元,2016-06-24,年报,-
钜泉光电科技（上海）股份有限公司,江苏长电科技股份有限公司,13.31%,1313.54万元,2016-06-24,年报,-
钜泉光电科技（上海）股份有限公司,上海文施光电科技有限公司,11.64%,1148.64万元,2016-06-24,年报,-
钜泉光电科技（上海）股份有限公司,京隆科技（苏州）有限公司,8.41%,829.96万元,2016-06-24,年报,-
钜泉光电科技（上海）股份有限公司,矽品科技（苏州）有限公司,0.38%,27.96万元,2016-01-29,年报,-
钜泉光电科技（上海）股份有限公司,通富微电子股份有限公司,0.49%,39.82万元,2016-01-29,年报,-
惠而浦（中国）股份有限公司,广东大雅智能厨电股份有限公司,-,1145.11万元,2025-04-29,供应商公告,否
惠而浦（中国）股份有限公司,安徽国晟检测技术有限公司,-,-,2023-12-03,招投标公告,-
惠而浦（中国）股份有限公司,合肥科拜尔新材料股份有限公司,-,879.71万元,2023-08-25,供应商公告,-
惠而浦（中国）股份有限公司,中外天利（北京）工程管理咨询有限公司,-,-,2022-11-19,招投标公告,-
惠而浦（中国）股份有限公司,铜陵兢强电子科技股份有限公司,-,2150.10万元,2022-03-01,供应商公告,-
惠而浦（中国）股份有限公司,安徽国锦电力工程有限公司,-,-,2021-08-31,招投标公告,-
惠而浦（中国）股份有限公司,上海绿联智能科技股份有限公司,16.86%,3119.37万元,2020-04-29,供应商公告,非关联方
惠而浦（中国）股份有限公司,苏州科佳环境科技有限公司,-,-,2020-02-24,司法数据,-
惠而浦（中国）股份有限公司,章贡区名优电器经营部,-,-,2020-02-24,司法数据,-
惠而浦（中国）股份有限公司,上海果宝网络科技有限公司,-,-,2019-11-11,司法数据,-
惠而浦（中国）股份有限公司,辽阳市天和商贸有限公司,-,-,2019-10-31,司法数据,-
惠而浦（中国）股份有限公司,阜新胤祥商贸有限公司,-,-,2019-10-31,司法数据,-
惠而浦（中国）股份有限公司,安徽协同轴承股份有限公司,4.75%,247.97万元,2019-06-25,供应商公告,非关联方
惠而浦（中国）股份有限公司,吉林省怡亚通吉诺尔供应链有限公司,-,-,2019-05-05,司法数据,-
惠而浦（中国）股份有限公司,江苏中科君达物联网股份有限公司,6.21%,357.36万元,2019-04-26,供应商公告,非关联方
惠而浦（中国）股份有限公司,上海哈克过滤科技股份有限公司,9.18%,1325.66万元,2019-04-25,供应商公告,非关联方
惠而浦（中国）股份有限公司,中储发展股份有限公司沈阳物流中心,-,-,2019-01-03,司法数据,-
惠而浦（中国）股份有限公司,铜陵三佳变压器科技股份有限公司,39.75%,1074.64万元,2018-04-24,供应商公告,非关联方
惠而浦（中国）股份有限公司,安徽省建设监理有限公司,-,-,2017-09-12,招投标公告,-
惠而浦（中国）股份有限公司,合肥市义兴建筑安装工程有限责任公司,-,-,2017-09-04,招投标公告,-
惠而浦（中国）股份有限公司,安徽信盟装备股份有限公司,10.75%,217.95万元,2017-08-24,供应商公告,-
惠而浦（中国）股份有限公司,合肥杰事杰新材料股份有限公司,2.50%,1809.60万元,2017-04-27,供应商公告,非关联方
惠而浦（中国）股份有限公司,四川长虹民生物流股份有限公司,5.95%,8389.17万元,2017-03-31,供应商公告,非关联方
惠而浦（中国）股份有限公司,奇精机械股份有限公司,24.72%,19588.21万元,2017-01-16,供应商公告,-
惠而浦（中国）股份有限公司,安徽双丰建设集团有限公司,-,-,2016-11-23,招投标公告,-
惠而浦（中国）股份有限公司,厦门思泰克智能科技股份有限公司,5.51%,28.63万元,2016-10-11,供应商公告,非关联方
惠而浦（中国）股份有限公司,北京森博明德营销科技股份有限公司,7.44%,271.47万元,2016-09-22,供应商公告,-
惠而浦（中国）股份有限公司,上海欣日科技股份有限公司,6.33%,282.09万元,2016-04-29,供应商公告,-
惠而浦（中国）股份有限公司,安徽建工三建集团有限公司,-,-,2016-04-26,招投标公告,-
惠而浦（中国）股份有限公司,安徽省建科建设监理有限公司,-,-,2016-03-14,招投标公告,-
惠而浦（中国）股份有限公司,安徽富煌钢构股份有限公司,-,-,2016-02-29,招投标公告,-
惠而浦（中国）股份有限公司,安徽水安建设集团股份有限公司,-,-,2016-02-02,招投标公告,-
惠而浦（中国）股份有限公司,杭州熙浪信息技术股份有限公司,1.44%,87.88万元,2015-04-08,供应商公告,-
惠而浦（中国）股份有限公司,江苏立霸实业股份有限公司,6.90%,4635.83万元,2015-03-03,供应商公告,-
惠而浦（中国）股份有限公司,湖北中徽物流有限公司,-,-,2014-07-23,司法数据,-
惠而浦（中国）股份有限公司,无锡和晶科技股份有限公司,6.42%,1371.22万元,2013-07-31,供应商公告,-
惠而浦（中国）股份有限公司,四创电子股份有限公司,3.53%,981.18万元,2012-08-18,供应商公告,-
惠而浦（中国）股份有限公司,合肥建工金鸟集团有限公司,-,-,2012-05-22,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市保安服务有限公司,-,40.00万元,2025-06-26,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳圳通工程有限公司,-,-,2025-04-17,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市楚电建设工程设计咨询有限公司,-,-,2025-01-07,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,百乐贸易（深圳）有限公司,-,-,2025-01-07,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳价值在线信息科技股份有限公司,-,9.80万元,2025-01-01,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,让方可以在办理相关,-,-,2024-12-21,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市罗湖区聚祥五金消防劳保商行,-,9.90万元,2024-12-16,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市广深园林绿化有限公司,-,9.46万元,2024-12-16,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市鹏利达智能办公设备有限公司,-,9.90万元,2024-12-16,招投标公告,-
深圳经济特区房地产（集团）股份有限公司,深圳市立之盛国际货运代理有限公司,-,-,2024-11-07,招投标公告,-
